symbol,date,direction,entry_time,entry_price,target_price,stop_price,exit_time,exit_price,exit_reason,pnl
BHARATFORG,3/2/2024,SELL,2024-03-02 09:20:00,1173.85,1167.98075,1176.7846249999998,2024-03-02 09:25:00,1176.7846249999998,stop_loss,-0.0025
BHARATFORG,3/4/2024,SELL,2024-03-04 09:20:00,1181.8,1175.8909999999998,1184.7544999999998,2024-03-04 09:35:00,1175.8909999999998,target_hit,0.005
BHARATFORG,3/4/2024,BUY,2024-03-04 14:25:00,1185.55,1191.4777499999998,1182.586125,2024-03-04 15:05:00,1191.4777499999998,target_hit,0.005
BHARATFORG,3/5/2024,BUY,2024-03-05 09:20:00,1192.45,1198.4122499999999,1189.468875,2024-03-05 09:30:00,1198.4122499999999,target_hit,0.005
BHARATFORG,3/6/2024,SELL,2024-03-06 09:20:00,1180.6,1174.697,1183.5514999999998,2024-03-06 09:50:00,1174.697,target_hit,0.005
BHARATFORG,3/7/2024,SELL,2024-03-07 09:50:00,1174.0,1168.1299999999999,1176.935,2024-03-07 09:55:00,1176.935,stop_loss,-0.0025
BHARATFORG,3/11/2024,SELL,2024-03-11 09:20:00,1166.7,1160.8665,1169.61675,2024-03-11 09:35:00,1160.8665,target_hit,0.005
BHARATFORG,3/12/2024,SELL,2024-03-12 09:30:00,1157.5,1151.7125,1160.39375,2024-03-12 09:35:00,1160.39375,stop_loss,-0.0025
BHARATFORG,3/13/2024,SELL,2024-03-13 09:45:00,1147.0,1141.265,1149.8674999999998,2024-03-13 09:55:00,1141.265,target_hit,0.005
BHARATFORG,3/14/2024,BUY,2024-03-14 09:20:00,1124.45,1130.07225,1121.638875,2024-03-14 09:30:00,1121.638875,stop_loss,-0.0025
BHARATFORG,3/14/2024,SELL,2024-03-14 12:45:00,1101.15,1095.64425,1103.902875,2024-03-14 12:55:00,1103.902875,stop_loss,-0.0025
BHARATFORG,3/15/2024,SELL,2024-03-15 09:35:00,1101.15,1095.64425,1103.902875,2024-03-15 09:50:00,1103.902875,stop_loss,-0.0025
BHARATFORG,3/15/2024,BUY,2024-03-15 13:35:00,1125.45,1131.0772499999998,1122.636375,2024-03-15 13:55:00,1122.636375,stop_loss,-0.0025
BHARATFORG,3/18/2024,SELL,2024-03-18 09:30:00,1114.95,1109.37525,1117.737375,2024-03-18 10:05:00,1109.37525,target_hit,0.005
BHARATFORG,3/19/2024,SELL,2024-03-19 09:55:00,1109.55,1104.00225,1112.3238749999998,2024-03-19 10:20:00,1104.00225,target_hit,0.005
BHARATFORG,3/20/2024,SELL,2024-03-20 09:25:00,1109.15,1103.60425,1111.922875,2024-03-20 09:30:00,1103.60425,target_hit,0.005
BHARATFORG,3/21/2024,BUY,2024-03-21 09:50:00,1121.95,1127.55975,1119.145125,2024-03-21 10:00:00,1119.145125,stop_loss,-0.0025
BHARATFORG,3/21/2024,SELL,2024-03-21 11:50:00,1096.35,1090.86825,1099.0908749999999,2024-03-21 12:15:00,1099.0908749999999,stop_loss,-0.0025
BHARATFORG,3/22/2024,BUY,2024-03-22 09:20:00,1110.05,1115.6002499999997,1107.274875,2024-03-22 09:25:00,1107.274875,stop_loss,-0.0025
BHARATFORG,3/22/2024,SELL,2024-03-22 09:35:00,1105.8,1100.271,1108.5645,2024-03-22 09:40:00,1108.5645,stop_loss,-0.0025
BHARATFORG,3/26/2024,BUY,2024-03-26 09:20:00,1137.3,1142.9864999999998,1134.45675,2024-03-26 09:35:00,1134.45675,stop_loss,-0.0025
BHARATFORG,3/26/2024,SELL,2024-03-26 11:10:00,1128.1,1122.4595,1130.92025,2024-03-26 11:30:00,1130.92025,stop_loss,-0.0025
BHARATFORG,3/27/2024,BUY,2024-03-27 10:10:00,1136.8,1142.484,1133.958,2024-03-27 11:00:00,1133.958,stop_loss,-0.0025
BHARATFORG,3/27/2024,SELL,2024-03-27 13:25:00,1126.15,1120.51925,1128.965375,2024-03-27 14:00:00,1120.51925,target_hit,0.005
BHARATFORG,3/28/2024,BUY,2024-03-28 11:40:00,1116.8,1122.3839999999998,1114.008,2024-03-28 12:10:00,1122.3839999999998,target_hit,0.005
BHARATFORG,4/1/2024,BUY,2024-04-01 10:10:00,1141.25,1146.95625,1138.3968750000001,2024-04-01 10:40:00,1146.95625,target_hit,0.005
BHEL,1/1/2024,BUY,2024-01-01 09:20:00,203.75,204.76874999999998,203.24062500000002,2024-01-01 09:35:00,203.24062500000002,stop_loss,-0.0025
BHEL,1/2/2024,SELL,2024-01-02 09:20:00,201.05,200.04475000000002,201.552625,2024-01-02 10:05:00,201.552625,stop_loss,-0.0025
BHEL,1/2/2024,BUY,2024-01-02 11:25:00,204.3,205.3215,203.78925,2024-01-02 11:30:00,203.78925,stop_loss,-0.0025
BHEL,1/3/2024,SELL,2024-01-03 09:20:00,196.65,195.66675,197.141625,2024-01-03 09:25:00,197.141625,stop_loss,-0.0025
BHEL,1/4/2024,SELL,2024-01-04 09:20:00,194.05,193.07975000000002,194.535125,2024-01-04 09:30:00,193.07975000000002,target_hit,0.005
BHEL,1/5/2024,SELL,2024-01-05 09:25:00,196.2,195.219,196.6905,2024-01-05 09:45:00,196.6905,stop_loss,-0.0025
BHEL,1/5/2024,BUY,2024-01-05 09:30:00,196.45,197.43224999999995,195.958875,2024-01-05 10:40:00,195.958875,stop_loss,-0.0025
BHEL,1/8/2024,SELL,2024-01-08 09:25:00,194.8,193.82600000000002,195.287,2024-01-08 09:50:00,195.287,stop_loss,-0.0025
BHEL,1/8/2024,BUY,2024-01-08 09:55:00,199.2,200.19599999999997,198.702,2024-01-08 10:00:00,198.702,stop_loss,-0.0025
BHEL,1/9/2024,SELL,2024-01-09 09:45:00,196.55,195.56725,197.041375,2024-01-09 10:10:00,197.041375,stop_loss,-0.0025
BHEL,1/9/2024,BUY,2024-01-09 11:55:00,198.65,199.64325,198.153375,2024-01-09 12:00:00,198.153375,stop_loss,-0.0025
BHEL,1/10/2024,SELL,2024-01-10 09:20:00,194.8,193.82600000000002,195.287,2024-01-10 09:25:00,193.82600000000002,target_hit,0.005
BHEL,1/10/2024,BUY,2024-01-10 10:15:00,196.2,197.18099999999995,195.7095,2024-01-10 10:20:00,195.7095,stop_loss,-0.0025
BHEL,1/11/2024,SELL,2024-01-11 09:20:00,200.55,199.54725000000002,201.051375,2024-01-11 09:40:00,199.54725000000002,target_hit,0.005
BHEL,1/12/2024,SELL,2024-01-12 09:30:00,197.75,196.76125,198.244375,2024-01-12 09:45:00,198.244375,stop_loss,-0.0025
BHEL,1/12/2024,BUY,2024-01-12 10:15:00,198.9,199.8945,198.40275000000003,2024-01-12 10:50:00,198.40275000000003,stop_loss,-0.0025
BHEL,1/15/2024,SELL,2024-01-15 09:20:00,201.4,200.393,201.9035,2024-01-15 09:40:00,200.393,target_hit,0.005
BHEL,1/16/2024,BUY,2024-01-16 09:20:00,203.55,204.56775,203.04112500000002,2024-01-16 09:25:00,203.04112500000002,stop_loss,-0.0025
BHEL,1/16/2024,SELL,2024-01-16 13:00:00,201.0,199.995,201.5025,2024-01-16 13:05:00,199.995,target_hit,0.005
BHEL,1/17/2024,BUY,2024-01-17 09:20:00,208.3,209.3415,207.77925000000002,2024-01-17 09:25:00,207.77925000000002,stop_loss,-0.0025
BHEL,1/18/2024,SELL,2024-01-18 09:20:00,208.2,207.159,208.7205,2024-01-18 09:30:00,207.159,target_hit,0.005
BHEL,1/18/2024,BUY,2024-01-18 14:45:00,210.9,211.9545,210.37275000000002,2024-01-18 15:05:00,211.9545,target_hit,0.005
BHEL,1/19/2024,SELL,2024-01-19 09:20:00,215.05,213.97475,215.587625,2024-01-19 09:25:00,215.587625,stop_loss,-0.0025
BHEL,1/19/2024,BUY,2024-01-19 09:25:00,218.0,219.08999999999997,217.455,2024-01-19 09:30:00,217.455,stop_loss,-0.0025
BHEL,1/20/2024,BUY,2024-01-20 09:20:00,224.2,225.32099999999997,223.6395,2024-01-20 09:30:00,223.6395,stop_loss,-0.0025
BHEL,1/20/2024,SELL,2024-01-20 09:25:00,224.55,223.42725000000002,225.111375,2024-01-20 09:35:00,223.42725000000002,target_hit,0.005
BHEL,1/23/2024,SELL,2024-01-23 09:20:00,217.15,216.06425000000002,217.692875,2024-01-23 09:55:00,216.06425000000002,target_hit,0.005
BHEL,1/24/2024,BUY,2024-01-24 09:20:00,206.85,207.88424999999998,206.332875,2024-01-24 09:50:00,207.88424999999998,target_hit,0.005
BHEL,1/25/2024,BUY,2024-01-25 09:40:00,213.3,214.3665,212.76675000000003,2024-01-25 09:55:00,214.3665,target_hit,0.005
BHEL,1/29/2024,SELL,2024-01-29 09:20:00,221.2,220.094,221.753,2024-01-29 09:30:00,221.753,stop_loss,-0.0025
BHEL,1/29/2024,BUY,2024-01-29 09:30:00,221.9,223.00949999999997,221.34525000000002,2024-01-29 10:05:00,221.34525000000002,stop_loss,-0.0025
BHEL,1/30/2024,BUY,2024-01-30 09:20:00,231.65,232.80825,231.07087500000003,2024-01-30 09:25:00,231.07087500000003,stop_loss,-0.0025
BHEL,1/31/2024,BUY,2024-01-31 09:25:00,229.6,230.74799999999996,229.026,2024-01-31 09:30:00,230.74799999999996,target_hit,0.005
BHEL,1/31/2024,SELL,2024-01-31 10:50:00,228.3,227.1585,228.87075,2024-01-31 11:10:00,227.1585,target_hit,0.005
BHEL,2/1/2024,SELL,2024-02-01 09:20:00,229.45,228.30274999999997,230.02362499999998,2024-02-01 09:25:00,230.02362499999998,stop_loss,-0.0025
BHEL,2/1/2024,BUY,2024-02-01 09:20:00,229.45,230.59724999999997,228.876375,2024-02-01 09:40:00,230.59724999999997,target_hit,0.005
BHEL,2/2/2024,BUY,2024-02-02 09:20:00,230.6,231.75299999999996,230.0235,2024-02-02 09:30:00,231.75299999999996,target_hit,0.005
BHEL,2/5/2024,BUY,2024-02-05 09:20:00,235.25,236.42624999999998,234.661875,2024-02-05 10:15:00,234.661875,stop_loss,-0.0025
BHEL,2/6/2024,SELL,2024-02-06 09:20:00,231.2,230.04399999999998,231.77799999999996,2024-02-06 09:30:00,231.77799999999996,stop_loss,-0.0025
BHEL,2/7/2024,BUY,2024-02-07 09:20:00,236.35,237.53174999999996,235.759125,2024-02-07 09:35:00,235.759125,stop_loss,-0.0025
BHEL,2/7/2024,SELL,2024-02-07 11:05:00,232.1,230.93949999999998,232.68024999999997,2024-02-07 11:25:00,230.93949999999998,target_hit,0.005
BHEL,2/8/2024,BUY,2024-02-08 09:20:00,232.6,233.76299999999998,232.01850000000002,2024-02-08 09:25:00,233.76299999999998,target_hit,0.005
BHEL,2/8/2024,SELL,2024-02-08 10:40:00,231.2,230.04399999999998,231.77799999999996,2024-02-08 10:45:00,231.77799999999996,stop_loss,-0.0025
BHEL,2/9/2024,SELL,2024-02-09 09:25:00,233.9,232.7305,234.48475,2024-02-09 09:30:00,232.7305,target_hit,0.005
BHEL,2/12/2024,SELL,2024-02-12 09:35:00,225.65,224.52175,226.214125,2024-02-12 09:40:00,224.52175,target_hit,0.005
BHEL,2/13/2024,SELL,2024-02-13 09:20:00,211.9,210.8405,212.42974999999998,2024-02-13 09:25:00,210.8405,target_hit,0.005
BHEL,2/14/2024,BUY,2024-02-14 09:20:00,210.55,211.60275,210.023625,2024-02-14 09:25:00,210.023625,stop_loss,-0.0025
BHEL,2/15/2024,BUY,2024-02-15 09:25:00,231.85,233.00924999999998,231.270375,2024-02-15 09:30:00,231.270375,stop_loss,-0.0025
BHEL,2/15/2024,SELL,2024-02-15 10:15:00,227.5,226.3625,228.06875,2024-02-15 11:00:00,226.3625,target_hit,0.005
BHEL,2/16/2024,BUY,2024-02-16 09:25:00,228.6,229.74299999999997,228.0285,2024-02-16 09:45:00,228.0285,stop_loss,-0.0025
BHEL,2/16/2024,SELL,2024-02-16 12:25:00,226.75,225.61625,227.31687499999998,2024-02-16 13:20:00,227.31687499999998,stop_loss,-0.0025
BHEL,2/19/2024,BUY,2024-02-19 09:20:00,229.3,230.4465,228.72675,2024-02-19 09:50:00,228.72675,stop_loss,-0.0025
BHEL,2/19/2024,SELL,2024-02-19 15:00:00,225.6,224.47199999999998,226.164,2024-02-19 15:15:00,225.7,time_exit,-0.00044326
BHEL,2/20/2024,BUY,2024-02-20 09:20:00,228.05,229.19025,227.47987500000002,2024-02-20 09:30:00,227.47987500000002,stop_loss,-0.0025
BHEL,2/20/2024,SELL,2024-02-20 10:40:00,226.3,225.16850000000002,226.86575,2024-02-20 10:45:00,226.86575,stop_loss,-0.0025
BHEL,2/21/2024,SELL,2024-02-21 09:20:00,230.0,228.85,230.575,2024-02-21 09:45:00,230.575,stop_loss,-0.0025
BHEL,2/22/2024,SELL,2024-02-22 09:25:00,221.9,220.7905,222.45475,2024-02-22 09:35:00,222.45475,stop_loss,-0.0025
BHEL,2/22/2024,BUY,2024-02-22 12:35:00,226.6,227.73299999999998,226.0335,2024-02-22 13:00:00,226.0335,stop_loss,-0.0025
BHEL,2/23/2024,BUY,2024-02-23 09:20:00,232.65,233.81324999999998,232.06837500000003,2024-02-23 09:30:00,232.06837500000003,stop_loss,-0.0025
BHEL,2/23/2024,SELL,2024-02-23 10:55:00,229.9,228.75050000000002,230.47475,2024-02-23 11:10:00,230.47475,stop_loss,-0.0025
BHEL,2/26/2024,BUY,2024-02-26 09:20:00,231.7,232.85849999999996,231.12075,2024-02-26 09:25:00,231.12075,stop_loss,-0.0025
BHEL,2/26/2024,SELL,2024-02-26 09:50:00,227.55,226.41225,228.118875,2024-02-26 11:05:00,228.118875,stop_loss,-0.0025
BHEL,2/27/2024,SELL,2024-02-27 09:20:00,226.95,225.81525,227.517375,2024-02-27 10:05:00,225.81525,target_hit,0.005
BHEL,2/28/2024,BUY,2024-02-28 09:20:00,225.95,227.07974999999996,225.385125,2024-02-28 09:40:00,227.07974999999996,target_hit,0.005
BHEL,2/28/2024,SELL,2024-02-28 11:30:00,223.5,222.3825,224.05874999999997,2024-02-28 12:10:00,224.05874999999997,stop_loss,-0.0025
BHEL,2/29/2024,SELL,2024-02-29 09:20:00,220.8,219.696,221.352,2024-02-29 09:25:00,221.352,stop_loss,-0.0025
BHEL,2/29/2024,BUY,2024-02-29 11:45:00,226.1,227.23049999999998,225.53475,2024-02-29 11:55:00,227.23049999999998,target_hit,0.005
BHEL,3/1/2024,BUY,2024-03-01 09:20:00,235.35,236.52674999999996,234.761625,2024-03-01 09:25:00,236.52674999999996,target_hit,0.005
BHEL,3/2/2024,SELL,2024-03-02 09:20:00,236.3,235.1185,236.89075,2024-03-02 09:30:00,236.89075,stop_loss,-0.0025
BHEL,3/4/2024,BUY,2024-03-04 09:20:00,247.35,248.58674999999997,246.731625,2024-03-04 09:30:00,248.58674999999997,target_hit,0.005
BHEL,3/5/2024,SELL,2024-03-05 09:50:00,258.35,257.05825000000004,258.995875,2024-03-05 09:55:00,258.995875,stop_loss,-0.0025
BHEL,3/6/2024,SELL,2024-03-06 09:20:00,267.75,266.41125,268.419375,2024-03-06 09:25:00,266.41125,target_hit,0.005
BHEL,3/7/2024,BUY,2024-03-07 09:20:00,256.1,257.3805,255.45975000000004,2024-03-07 09:25:00,257.3805,target_hit,0.005
BHEL,3/7/2024,SELL,2024-03-07 09:25:00,257.65,256.36175,258.29412499999995,2024-03-07 09:35:00,258.29412499999995,stop_loss,-0.0025
BHEL,3/11/2024,SELL,2024-03-11 09:20:00,255.95,254.67024999999998,256.58987499999995,2024-03-11 09:30:00,256.58987499999995,stop_loss,-0.0025
BHEL,3/11/2024,BUY,2024-03-11 10:05:00,258.85,260.14425,258.20287500000006,2024-03-11 10:10:00,258.20287500000006,stop_loss,-0.0025
BHEL,3/12/2024,SELL,2024-03-12 09:20:00,251.25,249.99375,251.87812499999998,2024-03-12 09:25:00,249.99375,target_hit,0.005
BHEL,3/13/2024,SELL,2024-03-13 09:20:00,242.0,240.79,242.605,2024-03-13 09:30:00,240.79,target_hit,0.005
BHEL,3/14/2024,BUY,2024-03-14 09:20:00,229.8,230.94899999999998,229.2255,2024-03-14 09:25:00,229.2255,stop_loss,-0.0025
BHEL,3/15/2024,BUY,2024-03-15 09:20:00,227.1,228.23549999999997,226.53225,2024-03-15 09:25:00,226.53225,stop_loss,-0.0025
BHEL,3/15/2024,SELL,2024-03-15 09:30:00,223.5,222.3825,224.05874999999997,2024-03-15 09:35:00,222.3825,target_hit,0.005
BHEL,3/18/2024,BUY,2024-03-18 09:25:00,219.15,220.24575,218.60212500000003,2024-03-18 09:30:00,218.60212500000003,stop_loss,-0.0025
BHEL,3/19/2024,BUY,2024-03-19 09:25:00,225.6,226.72799999999998,225.036,2024-03-19 09:40:00,225.036,stop_loss,-0.0025
BHEL,3/19/2024,SELL,2024-03-19 10:05:00,222.2,221.089,222.75549999999998,2024-03-19 10:20:00,221.089,target_hit,0.005
BHEL,3/20/2024,SELL,2024-03-20 09:40:00,219.7,218.6015,220.24925,2024-03-20 09:45:00,220.24925,stop_loss,-0.0025
BHEL,3/20/2024,BUY,2024-03-20 15:05:00,224.5,225.62249999999997,223.93875,2024-03-20 15:15:00,225.45,time_exit,0.00423163
BHEL,3/21/2024,BUY,2024-03-21 09:25:00,232.05,233.21024999999997,231.46987500000003,2024-03-21 09:35:00,233.21024999999997,target_hit,0.005
BHEL,3/22/2024,BUY,2024-03-22 13:35:00,239.4,240.59699999999998,238.8015,2024-03-22 15:00:00,238.8015,stop_loss,-0.0025
BHEL,3/26/2024,SELL,2024-03-26 09:35:00,237.35,236.16325,237.94337499999997,2024-03-26 09:55:00,237.94337499999997,stop_loss,-0.0025
BHEL,3/26/2024,BUY,2024-03-26 11:00:00,240.0,241.2,239.4,2024-03-26 11:10:00,239.4,stop_loss,-0.0025
BHEL,3/27/2024,BUY,2024-03-27 09:20:00,242.75,243.96374999999998,242.14312500000003,2024-03-27 09:25:00,243.96374999999998,target_hit,0.005
BHEL,3/28/2024,SELL,2024-03-28 09:20:00,248.5,247.2575,249.12124999999997,2024-03-28 10:00:00,247.2575,target_hit,0.005
BHEL,4/1/2024,BUY,2024-04-01 09:20:00,250.95,252.20474999999996,250.322625,2024-04-01 09:55:00,250.322625,stop_loss,-0.0025
BPCL,1/1/2024,SELL,2024-01-01 14:25:00,215.9,214.8205,216.43975,2024-01-01 15:15:00,215.5,time_exit,0.00185271
BPCL,1/2/2024,BUY,2024-01-02 09:35:00,216.65,217.73324999999997,216.10837500000002,2024-01-02 09:55:00,216.10837500000002,stop_loss,-0.0025
BPCL,1/2/2024,SELL,2024-01-02 10:25:00,214.5,213.4275,215.03625,2024-01-02 10:50:00,215.03625,stop_loss,-0.0025
BPCL,1/3/2024,SELL,2024-01-03 09:20:00,218.2,217.10899999999998,218.74549999999996,2024-01-03 09:25:00,218.74549999999996,stop_loss,-0.0025
BPCL,1/3/2024,BUY,2024-01-03 10:40:00,219.8,220.899,219.25050000000002,2024-01-03 12:30:00,220.899,target_hit,0.005
BPCL,1/4/2024,SELL,2024-01-04 14:25:00,215.15,214.07425,215.687875,2024-01-04 15:05:00,215.687875,stop_loss,-0.0025
BPCL,1/5/2024,BUY,2024-01-05 09:20:00,218.05,219.14024999999998,217.50487500000003,2024-01-05 09:40:00,217.50487500000003,stop_loss,-0.0025
BPCL,1/5/2024,SELL,2024-01-05 10:45:00,216.65,215.56675,217.191625,2024-01-05 11:25:00,217.191625,stop_loss,-0.0025
BPCL,1/8/2024,BUY,2024-01-08 09:20:00,220.1,221.20049999999998,219.54975000000002,2024-01-08 09:35:00,219.54975000000002,stop_loss,-0.0025
BPCL,1/8/2024,SELL,2024-01-08 11:15:00,216.75,215.66625,217.29187499999998,2024-01-08 11:30:00,217.29187499999998,stop_loss,-0.0025
BPCL,1/9/2024,SELL,2024-01-09 09:20:00,218.9,217.8055,219.44725,2024-01-09 10:00:00,217.8055,target_hit,0.005
BPCL,1/9/2024,BUY,2024-01-09 13:30:00,220.6,221.70299999999997,220.04850000000002,2024-01-09 14:05:00,220.04850000000002,stop_loss,-0.0025
BPCL,1/10/2024,SELL,2024-01-10 09:20:00,215.8,214.721,216.3395,2024-01-10 09:25:00,214.721,target_hit,0.005
BPCL,1/11/2024,BUY,2024-01-11 09:20:00,216.7,217.78349999999998,216.15825,2024-01-11 10:05:00,217.78349999999998,target_hit,0.005
BPCL,1/12/2024,SELL,2024-01-12 09:20:00,218.35,217.25825,218.895875,2024-01-12 11:00:00,218.895875,stop_loss,-0.0025
BPCL,1/12/2024,BUY,2024-01-12 13:45:00,218.95,220.04474999999996,218.402625,2024-01-12 14:15:00,218.402625,stop_loss,-0.0025
BPCL,1/15/2024,SELL,2024-01-15 09:25:00,219.55,218.45225000000002,220.098875,2024-01-15 09:50:00,218.45225000000002,target_hit,0.005
BPCL,1/15/2024,BUY,2024-01-15 11:40:00,220.7,221.80349999999996,220.14825,2024-01-15 12:00:00,220.14825,stop_loss,-0.0025
BPCL,1/16/2024,BUY,2024-01-16 09:20:00,223.1,224.21549999999996,222.54225,2024-01-16 09:25:00,222.54225,stop_loss,-0.0025
BPCL,1/17/2024,BUY,2024-01-17 09:25:00,226.45,227.58224999999996,225.883875,2024-01-17 09:55:00,225.883875,stop_loss,-0.0025
BPCL,1/17/2024,SELL,2024-01-17 09:55:00,224.75,223.62625,225.311875,2024-01-17 10:00:00,225.311875,stop_loss,-0.0025
BPCL,1/18/2024,BUY,2024-01-18 09:20:00,226.5,227.63249999999996,225.93375,2024-01-18 09:25:00,225.93375,stop_loss,-0.0025
BPCL,1/18/2024,SELL,2024-01-18 09:45:00,222.35,221.23825,222.90587499999998,2024-01-18 09:50:00,221.23825,target_hit,0.005
BPCL,1/19/2024,SELL,2024-01-19 09:20:00,227.4,226.263,227.9685,2024-01-19 10:30:00,227.9685,stop_loss,-0.0025
BPCL,1/19/2024,BUY,2024-01-19 13:20:00,229.0,230.14499999999998,228.4275,2024-01-19 13:25:00,228.4275,stop_loss,-0.0025
BPCL,1/20/2024,SELL,2024-01-20 09:30:00,230.75,229.59625,231.326875,2024-01-20 09:45:00,231.326875,stop_loss,-0.0025
BPCL,1/23/2024,SELL,2024-01-23 09:20:00,228.6,227.457,229.17149999999998,2024-01-23 09:50:00,229.17149999999998,stop_loss,-0.0025
BPCL,1/24/2024,BUY,2024-01-24 09:30:00,223.25,224.36624999999998,222.691875,2024-01-24 10:30:00,224.36624999999998,target_hit,0.005
BPCL,1/25/2024,BUY,2024-01-25 09:20:00,229.65,230.79824999999997,229.07587500000002,2024-01-25 09:25:00,230.79824999999997,target_hit,0.005
BPCL,1/25/2024,SELL,2024-01-25 13:25:00,228.0,226.85999999999999,228.57,2024-01-25 13:30:00,226.85999999999999,target_hit,0.005
BPCL,1/29/2024,BUY,2024-01-29 09:25:00,226.6,227.73299999999998,226.0335,2024-01-29 09:35:00,227.73299999999998,target_hit,0.005
BPCL,1/30/2024,BUY,2024-01-30 09:20:00,236.8,237.98399999999998,236.20800000000003,2024-01-30 09:30:00,237.98399999999998,target_hit,0.005
BPCL,1/30/2024,SELL,2024-01-30 09:20:00,236.8,235.616,237.392,2024-01-30 09:30:00,237.392,stop_loss,-0.0025
BPCL,1/31/2024,BUY,2024-01-31 09:30:00,245.4,246.62699999999998,244.78650000000002,2024-01-31 09:35:00,244.78650000000002,stop_loss,-0.0025
BPCL,1/31/2024,SELL,2024-01-31 10:50:00,240.9,239.6955,241.50225,2024-01-31 14:15:00,239.6955,target_hit,0.005
BPCL,2/1/2024,BUY,2024-02-01 09:20:00,245.9,247.12949999999998,245.28525000000002,2024-02-01 09:45:00,245.28525000000002,stop_loss,-0.0025
BPCL,2/1/2024,SELL,2024-02-01 11:15:00,241.2,239.994,241.80299999999997,2024-02-01 11:20:00,241.80299999999997,stop_loss,-0.0025
BPCL,2/2/2024,BUY,2024-02-02 09:20:00,251.9,253.15949999999998,251.27025000000003,2024-02-02 09:40:00,253.15949999999998,target_hit,0.005
BPCL,2/5/2024,BUY,2024-02-05 09:25:00,274.9,276.27449999999993,274.21274999999997,2024-02-05 09:30:00,274.21274999999997,stop_loss,-0.0025
BPCL,2/6/2024,SELL,2024-02-06 09:20:00,276.15,274.76925,276.84037499999994,2024-02-06 09:30:00,276.84037499999994,stop_loss,-0.0025
BPCL,2/6/2024,BUY,2024-02-06 09:50:00,280.7,282.10349999999994,279.99825,2024-02-06 10:00:00,282.10349999999994,target_hit,0.005
BPCL,2/7/2024,SELL,2024-02-07 09:20:00,292.35,290.88825,293.080875,2024-02-07 09:25:00,290.88825,target_hit,0.005
BPCL,2/7/2024,BUY,2024-02-07 09:55:00,298.7,300.1935,297.95325,2024-02-07 10:00:00,297.95325,stop_loss,-0.0025
BPCL,2/8/2024,BUY,2024-02-08 09:20:00,300.45,301.95224999999994,299.698875,2024-02-08 09:25:00,299.698875,stop_loss,-0.0025
BPCL,2/9/2024,SELL,2024-02-09 09:25:00,297.2,295.714,297.943,2024-02-09 09:30:00,295.714,target_hit,0.005
BPCL,2/9/2024,BUY,2024-02-09 12:45:00,298.8,300.294,298.05300000000005,2024-02-09 12:50:00,298.05300000000005,stop_loss,-0.0025
BPCL,2/12/2024,SELL,2024-02-12 09:20:00,293.7,292.2315,294.43424999999996,2024-02-12 09:25:00,294.43424999999996,stop_loss,-0.0025
BPCL,2/13/2024,SELL,2024-02-13 09:20:00,282.35,280.93825000000004,283.055875,2024-02-13 09:25:00,283.055875,stop_loss,-0.0025
BPCL,2/13/2024,BUY,2024-02-13 11:10:00,287.45,288.88724999999994,286.731375,2024-02-13 11:15:00,286.731375,stop_loss,-0.0025
BPCL,2/14/2024,BUY,2024-02-14 09:20:00,283.4,284.81699999999995,282.6915,2024-02-14 10:10:00,284.81699999999995,target_hit,0.005
BPCL,2/15/2024,BUY,2024-02-15 09:20:00,307.9,309.43949999999995,307.13025,2024-02-15 09:25:00,307.13025,stop_loss,-0.0025
BPCL,2/15/2024,SELL,2024-02-15 09:20:00,307.9,306.3605,308.66974999999996,2024-02-15 09:30:00,308.66974999999996,stop_loss,-0.0025
BPCL,2/16/2024,BUY,2024-02-16 09:20:00,331.5,333.15749999999997,330.67125000000004,2024-02-16 09:30:00,330.67125000000004,stop_loss,-0.0025
BPCL,2/16/2024,SELL,2024-02-16 12:15:00,320.3,318.6985,321.10075,2024-02-16 12:20:00,318.6985,target_hit,0.005
BPCL,2/19/2024,SELL,2024-02-19 09:25:00,316.7,315.1165,317.49174999999997,2024-02-19 10:05:00,317.49174999999997,stop_loss,-0.0025
BPCL,2/19/2024,BUY,2024-02-19 10:15:00,321.5,323.10749999999996,320.69625,2024-02-19 10:25:00,320.69625,stop_loss,-0.0025
BPCL,2/20/2024,SELL,2024-02-20 09:20:00,311.8,310.241,312.5795,2024-02-20 09:25:00,312.5795,stop_loss,-0.0025
BPCL,2/20/2024,BUY,2024-02-20 13:35:00,316.6,318.183,315.80850000000004,2024-02-20 14:00:00,315.80850000000004,stop_loss,-0.0025
BPCL,2/21/2024,SELL,2024-02-21 09:20:00,315.6,314.02200000000005,316.389,2024-02-21 09:25:00,316.389,stop_loss,-0.0025
BPCL,2/22/2024,SELL,2024-02-22 09:20:00,300.6,299.09700000000004,301.3515,2024-02-22 09:25:00,299.09700000000004,target_hit,0.005
BPCL,2/23/2024,SELL,2024-02-23 09:30:00,299.9,298.40049999999997,300.64975,2024-02-23 09:40:00,300.64975,stop_loss,-0.0025
BPCL,2/26/2024,SELL,2024-02-26 09:30:00,294.3,292.8285,295.03575,2024-02-26 09:35:00,295.03575,stop_loss,-0.0025
BPCL,2/26/2024,BUY,2024-02-26 13:45:00,298.0,299.48999999999995,297.255,2024-02-26 13:50:00,299.48999999999995,target_hit,0.005
BPCL,2/27/2024,BUY,2024-02-27 09:25:00,304.55,306.07275,303.788625,2024-02-27 10:05:00,303.788625,stop_loss,-0.0025
